model,idx,bks,pred,gap_pct,miss,over,rout,mcap,time,prec,total,feasible
rslora_v4_ck250,178,1381,1434,,0,0,0,0,0,0,0,True
rslora_v4_ck250,179,3033,3508,,0,0,0,0,0,0,0,True
rslora_v4_ck250,180,1068,1068,,0,0,0,0,0,0,0,True
rslora_v4_ck250,181,265,267,,0,0,0,0,0,0,0,True
rslora_v4_ck250,182,2309,2309,,0,0,0,0,0,0,0,True
rslora_v4_ck250,183,490,522,,0,0,0,0,0,0,0,True
rslora_v4_ck250,184,383,383,,0,0,0,0,0,0,0,True
rslora_v4_ck250,185,140,140,,0,0,0,0,0,0,0,True
rslora_v4_ck250,186,1599,1952,,0,0,0,0,0,0,0,True
rslora_v4_ck250,187,829,859,,0,0,0,0,0,0,0,True
rslora_v4_ck250,188,1564,1656,,0,0,0,0,0,0,0,True
rslora_v4_ck250,189,1682,1824,,0,0,0,0,0,0,0,True
rslora_v4_ck250,190,1375,1539,,0,0,0,0,0,0,0,True
rslora_v4_ck250,191,817,934,,0,0,0,0,0,0,0,True
rslora_v4_ck250,192,1458,1579,,0,0,0,0,0,0,0,True
rslora_v4_ck250,193,543,543,,0,0,0,0,0,0,0,True
rslora_v4_ck250,194,1121,1121,,0,0,0,0,0,0,0,True
rslora_v4_ck250,195,1243,1448,,0,0,0,0,0,0,0,True
rslora_v4_ck250,196,861,878,,0,0,0,0,0,0,0,True
rslora_v4_ck250,197,360,385,,0,0,0,0,0,0,0,True
rslora_v4_ck250,198,2965,3304,,1,0,2,0,1,0,4,False
rslora_v4_ck250,199,431,475,,0,0,0,0,0,0,0,True
rslora_v4_ck300,0,1972,2061,,0,0,0,0,0,0,0,True
rslora_v4_ck300,1,120,120,,0,0,0,0,0,0,0,True
rslora_v4_ck300,2,76,76,,0,0,0,0,0,0,0,True
rslora_v4_ck300,3,2320,2320,,0,0,0,0,0,0,0,True
rslora_v4_ck300,4,2464,2539,,0,0,0,0,0,0,0,True
rslora_v4_ck300,5,1165,1408,,0,0,0,0,0,0,0,True
rslora_v4_ck300,6,1160,1258,,0,0,0,0,0,0,0,True
rslora_v4_ck300,7,673,673,,0,0,0,0,0,0,0,True
rslora_v4_ck300,8,1335,1404,,0,0,0,0,0,0,0,True
rslora_v4_ck300,9,90,109,,0,0,0,0,0,0,0,True
rslora_v4_ck300,10,939,1002,,0,0,0,0,0,0,0,True
rslora_v4_ck300,11,741,741,,0,0,0,0,0,0,0,True
rslora_v4_ck300,12,92,92,,0,0,0,0,0,0,0,True
rslora_v4_ck300,13,4009,5507,,0,183,39,189,23,37,471,False
rslora_v4_ck300,14,1258,1342,,0,0,0,0,0,0,0,True
rslora_v4_ck300,15,1290,1390,,0,0,0,0,0,0,0,True
rslora_v4_ck300,16,1715,1921,,0,0,0,0,0,0,0,True
rslora_v4_ck300,17,1913,1913,,0,0,0,0,0,0,0,True
rslora_v4_ck300,18,571,571,,0,0,0,0,0,0,0,True
rslora_v4_ck300,19,2377,2377,,0,0,0,0,0,0,0,True
rslora_v4_ck300,20,1375,1403,,0,0,0,0,0,0,0,True
rslora_v4_ck300,21,1166,1166,,0,0,0,0,0,0,0,True
rslora_v4_ck300,22,2331,2777,,0,1,0,0,0,0,1,False
rslora_v4_ck300,23,1641,1679,,0,0,0,0,0,0,0,True
rslora_v4_ck300,24,868,868,,0,0,0,0,0,0,0,True
rslora_v4_ck300,25,1462,1462,,0,0,0,0,0,0,0,True
rslora_v4_ck300,26,3228,3707,,0,0,0,0,0,0,0,True
rslora_v4_ck300,27,1926,2360,,0,0,0,0,0,0,0,True
rslora_v4_ck300,28,1303,1336,,0,0,0,0,0,0,0,True
rslora_v4_ck300,29,1541,1825,,0,0,0,0,0,0,0,True
rslora_v4_ck300,30,2579,2840,,0,0,0,0,0,0,0,True
rslora_v4_ck300,31,1364,1633,,0,0,0,0,0,0,0,True
rslora_v4_ck300,32,817,817,,0,0,0,0,0,0,0,True
rslora_v4_ck300,33,2440,2440,,0,0,0,0,0,0,0,True
rslora_v4_ck300,34,1161,1254,,0,0,0,0,0,0,0,True
rslora_v4_ck300,35,567,573,,0,0,0,0,0,0,0,True
rslora_v4_ck300,36,2848,3009,,0,0,0,0,0,0,0,True
rslora_v4_ck300,37,955,1036,,0,0,0,0,0,0,0,True
rslora_v4_ck300,38,1257,1460,,0,0,0,0,0,0,0,True
rslora_v4_ck300,39,670,670,,0,0,0,0,0,0,0,True
rslora_v4_ck300,40,2019,2210,,0,0,0,0,0,0,0,True
rslora_v4_ck300,41,2732,2732,,0,0,0,0,0,0,0,True
rslora_v4_ck300,42,1993,1998,,0,0,0,0,0,0,0,True
rslora_v4_ck300,43,284,284,,0,0,0,0,0,0,0,True
rslora_v4_ck300,44,1289,1345,,0,0,0,0,0,0,0,True
rslora_v4_ck300,45,945,951,,0,0,0,0,0,0,0,True
rslora_v4_ck300,46,1921,2065,,0,0,0,0,0,0,0,True
rslora_v4_ck300,47,1664,1777,,0,0,0,0,0,0,0,True
rslora_v4_ck300,48,135,135,,0,0,0,0,0,0,0,True
rslora_v4_ck300,49,824,824,,0,0,0,0,0,0,0,True
rslora_v4_ck300,50,2367,4463,,0,182,18,93,18,6,317,False
rslora_v4_ck300,51,981,1045,,0,0,0,0,0,0,0,True
rslora_v4_ck300,52,2122,2574,,0,0,0,0,0,0,0,True
rslora_v4_ck300,53,694,694,,0,0,0,0,0,0,0,True
rslora_v4_ck300,54,1806,2016,,0,0,0,0,0,0,0,True
rslora_v4_ck300,55,143,168,,0,0,0,0,0,0,0,True
rslora_v4_ck300,56,2288,2708,,0,0,0,1,0,0,1,False
rslora_v4_ck300,57,592,610,,0,0,0,0,0,0,0,True
rslora_v4_ck300,58,198,216,,0,0,0,0,0,0,0,True
rslora_v4_ck300,59,586,607,,0,0,0,0,0,0,0,True
rslora_v4_ck300,60,165,165,,0,0,0,0,0,0,0,True
rslora_v4_ck300,61,164,164,,0,0,0,0,0,0,0,True
rslora_v4_ck300,62,1916,2164,,0,0,0,0,0,0,0,True
rslora_v4_ck300,63,496,503,,0,0,0,0,0,0,0,True
rslora_v4_ck300,64,1157,1157,,0,0,0,0,0,0,0,True
rslora_v4_ck300,65,2645,2837,,0,0,0,0,0,0,0,True
rslora_v4_ck300,66,1007,1007,,0,0,0,0,0,0,0,True
rslora_v4_ck300,67,716,750,,0,0,0,0,0,0,0,True
rslora_v4_ck300,68,872,1265,,0,6,4,0,0,0,10,False
rslora_v4_ck300,69,1286,1435,,0,2,0,0,0,0,2,False
rslora_v4_ck300,70,1834,1957,,0,0,0,0,0,0,0,True
rslora_v4_ck300,71,3031,3302,,0,0,0,0,0,0,0,True
rslora_v4_ck300,72,1869,2042,,0,0,0,0,0,0,0,True
rslora_v4_ck300,73,496,550,,0,0,0,0,0,0,0,True
rslora_v4_ck300,74,731,731,,0,0,0,0,0,0,0,True
rslora_v4_ck300,75,2569,2808,,0,0,0,0,0,0,0,True
rslora_v4_ck300,76,877,877,,0,0,0,0,0,0,0,True
rslora_v4_ck300,77,1879,2087,,0,0,0,0,0,0,0,True
rslora_v4_ck300,78,947,1046,,0,0,0,0,0,0,0,True
rslora_v4_ck300,79,789,909,,0,0,0,0,0,0,0,True
rslora_v4_ck300,80,655,683,,0,0,0,0,0,0,0,True
rslora_v4_ck300,81,1314,1366,,0,0,0,0,0,0,0,True
rslora_v4_ck300,82,279,301,,0,0,0,0,0,0,0,True
rslora_v4_ck300,83,2281,2331,,0,0,0,0,0,0,0,True
rslora_v4_ck300,84,551,551,,0,0,0,0,0,0,0,True
rslora_v4_ck300,85,1807,1807,,0,0,0,0,0,0,0,True
rslora_v4_ck300,86,860,860,,0,0,0,0,0,0,0,True
rslora_v4_ck300,87,3023,3270,,0,0,0,0,0,0,0,True
rslora_v4_ck300,88,1125,1125,,0,0,0,0,0,0,0,True
rslora_v4_ck300,89,1806,1806,,0,0,0,0,0,0,0,True
rslora_v4_ck300,90,873,873,,0,0,0,0,0,0,0,True
rslora_v4_ck300,91,2023,2116,,0,0,0,0,0,0,0,True
rslora_v4_ck300,92,939,1113,,0,0,0,0,0,0,0,True
rslora_v4_ck300,93,328,328,,0,0,0,0,0,0,0,True
rslora_v4_ck300,94,519,547,,0,0,0,0,0,0,0,True
rslora_v4_ck300,95,193,193,,0,0,0,0,0,0,0,True
rslora_v4_ck300,96,72,72,,0,0,0,0,0,0,0,True
rslora_v4_ck300,97,419,419,,0,0,0,0,0,0,0,True
rslora_v4_ck300,98,499,566,,0,0,0,0,0,0,0,True
rslora_v4_ck300,99,1806,1806,,0,0,0,0,0,0,0,True
rslora_v4_ck300,100,1356,1356,,0,0,0,0,0,0,0,True
rslora_v4_ck300,101,536,557,,0,0,0,0,0,0,0,True
rslora_v4_ck300,102,987,987,,0,0,0,0,0,0,0,True
rslora_v4_ck300,103,2179,2733,,0,0,0,0,0,0,0,True
rslora_v4_ck300,104,1236,1309,,0,0,0,0,0,0,0,True
rslora_v4_ck300,105,2102,2168,,0,0,0,0,0,0,0,True
rslora_v4_ck300,106,1037,1037,,0,0,0,0,0,0,0,True
rslora_v4_ck300,107,1100,1148,,0,0,0,0,0,0,0,True
rslora_v4_ck300,108,2524,4935,,0,182,43,127,14,28,394,False
rslora_v4_ck300,109,562,562,,0,0,0,0,0,0,0,True
rslora_v4_ck300,110,1426,1426,,0,0,0,0,0,0,0,True
rslora_v4_ck300,111,59,59,,0,0,0,0,0,0,0,True
rslora_v4_ck300,112,2212,2899,,0,2,0,0,0,0,2,False
rslora_v4_ck300,113,1238,1238,,0,0,0,0,0,0,0,True
rslora_v4_ck300,114,992,1068,,0,0,0,0,0,0,0,True
rslora_v4_ck300,115,1663,1707,,0,0,0,0,0,0,0,True
rslora_v4_ck300,116,649,755,,0,0,0,0,0,0,0,True
rslora_v4_ck300,117,1539,1539,,0,0,0,0,0,0,0,True
rslora_v4_ck300,118,1347,1443,,0,0,0,0,0,0,0,True
rslora_v4_ck300,119,1834,1904,,0,0,0,0,0,0,0,True
rslora_v4_ck300,120,2392,2392,,0,0,0,0,0,0,0,True
rslora_v4_ck300,121,1218,1218,,0,0,0,0,0,0,0,True
rslora_v4_ck300,122,1534,1626,,0,0,0,0,0,0,0,True
rslora_v4_ck300,123,1404,1404,,0,0,0,0,0,0,0,True
rslora_v4_ck300,124,96,111,,0,0,0,0,0,0,0,True
rslora_v4_ck300,125,1082,1082,,0,0,0,0,0,0,0,True
rslora_v4_ck300,126,563,635,,0,0,0,0,0,0,0,True
rslora_v4_ck300,127,655,655,,0,0,0,0,0,0,0,True
rslora_v4_ck300,128,982,982,,0,0,0,0,0,0,0,True
rslora_v4_ck300,129,638,638,,0,0,0,0,0,0,0,True
rslora_v4_ck300,130,646,646,,0,0,0,0,0,0,0,True
rslora_v4_ck300,131,1110,1110,,0,0,0,0,0,0,0,True
rslora_v4_ck300,132,1385,1510,,0,0,0,0,0,0,0,True
rslora_v4_ck300,133,645,682,,0,0,0,0,0,0,0,True
rslora_v4_ck300,134,741,867,,0,0,0,0,0,0,0,True
rslora_v4_ck300,135,1895,1972,,0,0,0,0,0,0,0,True
rslora_v4_ck300,136,667,831,,0,0,0,0,0,0,0,True
rslora_v4_ck300,137,874,874,,0,0,0,0,0,0,0,True
rslora_v4_ck300,138,329,329,,0,0,0,0,0,0,0,True
rslora_v4_ck300,139,1882,1954,,0,0,0,0,0,0,0,True
rslora_v4_ck300,140,2525,2585,,0,0,0,0,0,0,0,True
rslora_v4_ck300,141,267,275,,0,0,0,0,0,0,0,True
rslora_v4_ck300,142,1214,1214,,0,0,0,0,0,0,0,True
rslora_v4_ck300,143,1267,1486,,0,0,0,0,0,0,0,True
rslora_v4_ck300,144,433,433,,0,0,0,0,0,0,0,True
rslora_v4_ck300,145,2043,2205,,0,0,0,0,0,0,0,True
rslora_v4_ck300,146,2021,2113,,0,0,0,0,0,0,0,True
rslora_v4_ck300,147,1672,1865,,0,0,0,0,0,0,0,True
rslora_v4_ck300,148,337,337,,0,0,0,0,0,0,0,True
rslora_v4_ck300,149,2140,2140,,0,0,0,0,0,0,0,True
rslora_v4_ck300,150,1577,1904,,0,0,0,0,0,0,0,True
rslora_v4_ck300,151,2704,3294,,0,0,0,0,0,0,0,True
rslora_v4_ck300,152,1667,1667,,0,0,0,0,0,0,0,True
rslora_v4_ck300,153,1143,1216,,0,0,0,0,0,0,0,True
rslora_v4_ck300,154,1329,1463,,0,0,0,0,0,0,0,True
rslora_v4_ck300,155,517,544,,0,0,0,0,0,1,1,False
rslora_v4_ck300,156,2335,2534,,0,0,0,0,0,0,0,True
rslora_v4_ck300,157,557,557,,0,0,0,0,0,0,0,True
rslora_v4_ck300,158,1455,1575,,0,0,0,0,0,0,0,True
rslora_v4_ck300,159,507,569,,0,0,0,0,0,0,0,True
rslora_v4_ck300,160,22,22,,0,0,0,0,0,0,0,True
rslora_v4_ck300,161,1549,1739,,0,0,0,0,0,0,0,True
rslora_v4_ck300,162,155,175,,0,0,0,0,0,0,0,True
rslora_v4_ck300,163,658,670,,0,0,0,0,0,0,0,True
rslora_v4_ck300,164,287,299,,0,0,0,0,0,0,0,True
rslora_v4_ck300,165,1178,1178,,0,0,0,0,0,0,0,True
rslora_v4_ck300,166,815,839,,0,0,0,0,0,0,0,True
rslora_v4_ck300,167,142,142,,0,0,0,0,0,0,0,True
rslora_v4_ck300,168,2328,2328,,0,0,0,0,0,0,0,True
rslora_v4_ck300,169,2515,2515,,0,0,0,0,0,0,0,True
rslora_v4_ck300,170,1699,1699,,0,0,0,0,0,0,0,True
rslora_v4_ck300,171,1405,1405,,0,0,0,0,0,0,0,True
rslora_v4_ck300,172,1261,1440,,0,0,0,0,0,0,0,True
rslora_v4_ck300,173,788,788,,0,0,0,0,0,0,0,True
rslora_v4_ck300,174,1484,1562,,0,0,0,0,0,0,0,True
rslora_v4_ck300,175,2098,2098,,0,0,0,0,0,0,0,True
rslora_v4_ck300,176,895,957,,0,0,0,0,0,0,0,True
rslora_v4_ck300,177,1529,1768,,0,0,0,0,0,0,0,True
rslora_v4_ck300,178,1381,1472,,0,0,0,0,0,0,0,True
rslora_v4_ck300,179,3033,3508,,0,0,0,0,0,0,0,True
rslora_v4_ck300,180,1068,1068,,0,0,0,0,0,0,0,True
rslora_v4_ck300,181,265,267,,0,0,0,0,0,0,0,True
rslora_v4_ck300,182,2309,2309,,0,0,0,0,0,0,0,True
rslora_v4_ck300,183,490,522,,0,0,0,0,0,0,0,True
rslora_v4_ck300,184,383,383,,0,0,0,0,0,0,0,True
rslora_v4_ck300,185,140,140,,0,0,0,0,0,0,0,True
rslora_v4_ck300,186,1599,1802,,0,0,0,0,0,0,0,True
rslora_v4_ck300,187,829,859,,0,0,0,0,0,0,0,True
rslora_v4_ck300,188,1564,1709,,0,0,0,0,0,0,0,True
rslora_v4_ck300,189,1682,1824,,0,0,0,0,0,0,0,True
rslora_v4_ck300,190,1375,1379,,0,0,0,0,0,0,0,True
rslora_v4_ck300,191,817,934,,0,0,0,0,0,0,0,True
rslora_v4_ck300,192,1458,1579,,0,0,0,0,0,0,0,True
rslora_v4_ck300,193,543,543,,0,0,0,0,0,0,0,True
rslora_v4_ck300,194,1121,1121,,0,0,0,0,0,0,0,True
rslora_v4_ck300,195,1243,1345,,0,0,0,0,0,0,0,True
rslora_v4_ck300,196,861,878,,0,0,0,0,0,0,0,True
rslora_v4_ck300,197,360,403,,0,0,0,0,0,0,0,True
rslora_v4_ck300,198,2965,3304,,1,0,2,0,1,0,4,False
rslora_v4_ck300,199,431,473,,0,0,0,0,0,0,0,True
rslora_v4_ck350,0,1972,2061,,0,0,0,0,0,0,0,True
rslora_v4_ck350,1,120,120,,0,0,0,0,0,0,0,True
rslora_v4_ck350,2,76,76,,0,0,0,0,0,0,0,True
rslora_v4_ck350,3,2320,2320,,0,0,0,0,0,0,0,True
rslora_v4_ck350,4,2464,2539,,0,0,0,0,0,0,0,True
rslora_v4_ck350,5,1165,1357,,0,0,0,0,0,0,0,True
rslora_v4_ck350,6,1160,1258,,0,0,0,0,0,0,0,True
rslora_v4_ck350,7,673,673,,0,0,0,0,0,0,0,True
rslora_v4_ck350,8,1335,1404,,0,0,0,0,0,0,0,True
rslora_v4_ck350,9,90,102,,0,0,0,0,0,0,0,True
rslora_v4_ck350,10,939,1002,,0,0,0,0,0,0,0,True
rslora_v4_ck350,11,741,741,,0,0,0,0,0,0,0,True
rslora_v4_ck350,12,92,92,,0,0,0,0,0,0,0,True
rslora_v4_ck350,13,4009,4502,,0,2,0,0,0,0,2,False
rslora_v4_ck350,14,1258,1342,,0,0,0,0,0,0,0,True
rslora_v4_ck350,15,1290,1390,,0,0,0,0,0,0,0,True
rslora_v4_ck350,16,1715,1921,,0,0,0,0,0,0,0,True
rslora_v4_ck350,17,1913,1913,,0,0,0,0,0,0,0,True
rslora_v4_ck350,18,571,572,,0,0,0,0,0,0,0,True
rslora_v4_ck350,19,2377,2377,,0,0,0,0,0,0,0,True
rslora_v4_ck350,20,1375,1399,,0,0,0,0,0,0,0,True
rslora_v4_ck350,21,1166,1166,,0,0,0,0,0,0,0,True
rslora_v4_ck350,22,2331,2585,,0,0,0,0,0,0,0,True
rslora_v4_ck350,23,1641,1641,,0,0,0,0,0,0,0,True
rslora_v4_ck350,24,868,868,,0,0,0,0,0,0,0,True
rslora_v4_ck350,25,1462,1462,,0,0,0,0,0,0,0,True
rslora_v4_ck350,26,3228,3984,,0,0,0,0,0,0,0,True
rslora_v4_ck350,27,1926,2256,,0,0,0,0,0,0,0,True
rslora_v4_ck350,28,1303,1336,,0,0,0,0,0,0,0,True
rslora_v4_ck350,29,1541,1758,,0,0,0,0,0,0,0,True
rslora_v4_ck350,30,2579,2840,,0,0,0,0,0,0,0,True
rslora_v4_ck350,31,1364,1633,,0,0,0,0,0,0,0,True
rslora_v4_ck350,32,817,817,,0,0,0,0,0,0,0,True
rslora_v4_ck350,33,2440,2440,,0,0,0,0,0,0,0,True
rslora_v4_ck350,34,1161,1366,,0,0,0,0,0,0,0,True
rslora_v4_ck350,35,567,573,,0,0,0,0,0,0,0,True
rslora_v4_ck350,36,2848,3009,,0,0,0,0,0,0,0,True
rslora_v4_ck350,37,955,1036,,0,0,0,0,0,0,0,True
rslora_v4_ck350,38,1257,1419,,0,0,0,0,0,0,0,True
rslora_v4_ck350,39,670,670,,0,0,0,0,0,0,0,True
rslora_v4_ck350,40,2019,2210,,0,0,0,0,0,0,0,True
rslora_v4_ck350,41,2732,2732,,0,0,0,0,0,0,0,True
rslora_v4_ck350,42,1993,1998,,0,0,0,0,0,0,0,True
rslora_v4_ck350,43,284,284,,0,0,0,0,0,0,0,True
rslora_v4_ck350,44,1289,1345,,0,0,0,0,0,0,0,True
rslora_v4_ck350,45,945,951,,0,0,0,0,0,0,0,True
rslora_v4_ck350,46,1921,2065,,0,0,0,0,0,0,0,True
rslora_v4_ck350,47,1664,1777,,0,0,0,0,0,0,0,True
rslora_v4_ck350,48,135,135,,0,0,0,0,0,0,0,True
rslora_v4_ck350,49,824,824,,0,0,0,0,0,0,0,True
rslora_v4_ck350,50,2367,4999,,0,193,18,103,6,13,333,False
rslora_v4_ck350,51,981,1045,,0,0,0,0,0,0,0,True
rslora_v4_ck350,52,2122,3374,,0,14,0,1,0,0,15,False
rslora_v4_ck350,53,694,694,,0,0,0,0,0,0,0,True
rslora_v4_ck350,54,1806,2016,,0,0,0,0,0,0,0,True
rslora_v4_ck350,55,143,165,,0,0,0,0,0,0,0,True
rslora_v4_ck350,56,2288,2709,,0,0,0,1,0,0,1,False
rslora_v4_ck350,57,592,606,,0,0,0,0,0,0,0,True
rslora_v4_ck350,58,198,221,,0,0,0,0,0,0,0,True
rslora_v4_ck350,59,586,607,,0,0,0,0,0,0,0,True
rslora_v4_ck350,60,165,165,,0,0,0,0,0,0,0,True
rslora_v4_ck350,61,164,164,,0,0,0,0,0,0,0,True
rslora_v4_ck350,62,1916,2087,,0,0,0,0,0,0,0,True
rslora_v4_ck350,63,496,503,,0,0,0,0,0,0,0,True
rslora_v4_ck350,64,1157,1157,,0,0,0,0,0,0,0,True
rslora_v4_ck350,65,2645,3105,,0,0,0,0,0,0,0,True
rslora_v4_ck350,66,1007,1007,,0,0,0,0,0,0,0,True
rslora_v4_ck350,67,716,750,,0,0,0,0,0,0,0,True
rslora_v4_ck350,68,872,1025,,0,1,0,0,0,0,1,False
rslora_v4_ck350,69,1286,4219,,0,192,0,66,10,0,268,False
rslora_v4_ck350,70,1834,1957,,0,0,0,0,0,0,0,True
rslora_v4_ck350,71,3031,3351,,0,0,0,0,0,0,0,True
rslora_v4_ck350,72,1869,1929,,0,0,0,0,0,0,0,True
rslora_v4_ck350,73,496,593,,0,2,0,0,0,0,2,False
rslora_v4_ck350,74,731,731,,0,0,0,0,0,0,0,True
rslora_v4_ck350,75,2569,2731,,0,0,0,0,0,0,0,True
rslora_v4_ck350,76,877,877,,0,0,0,0,0,0,0,True
rslora_v4_ck350,77,1879,2087,,0,0,0,0,0,0,0,True
rslora_v4_ck350,78,947,986,,0,0,0,0,0,0,0,True
rslora_v4_ck350,79,789,879,,0,1,0,0,0,0,1,False
rslora_v4_ck350,80,655,683,,0,0,0,0,0,0,0,True
rslora_v4_ck350,81,1314,1365,,0,0,0,0,0,0,0,True
rslora_v4_ck350,82,279,315,,0,0,0,0,0,0,0,True
rslora_v4_ck350,83,2281,2281,,0,0,0,0,0,0,0,True
rslora_v4_ck350,84,551,551,,0,0,0,0,0,0,0,True
rslora_v4_ck350,85,1807,1807,,0,0,0,0,0,0,0,True
rslora_v4_ck350,86,860,860,,0,0,0,0,0,0,0,True
rslora_v4_ck350,87,3023,3495,,0,0,0,0,0,0,0,True
rslora_v4_ck350,88,1125,1125,,0,0,0,0,0,0,0,True
rslora_v4_ck350,89,1806,1806,,0,0,0,0,0,0,0,True
rslora_v4_ck350,90,873,873,,0,0,0,0,0,0,0,True
rslora_v4_ck350,91,2023,2116,,0,0,0,0,0,0,0,True
rslora_v4_ck350,92,939,1084,,0,0,0,0,0,0,0,True
rslora_v4_ck350,93,328,328,,0,0,0,0,0,0,0,True
rslora_v4_ck350,94,519,547,,0,0,0,0,0,0,0,True
rslora_v4_ck350,95,193,193,,0,0,0,0,0,0,0,True
rslora_v4_ck350,96,72,72,,0,0,0,0,0,0,0,True
rslora_v4_ck350,97,419,419,,0,0,0,0,0,0,0,True
rslora_v4_ck350,98,499,566,,0,0,0,0,0,0,0,True
rslora_v4_ck350,99,1806,1806,,0,0,0,0,0,0,0,True
rslora_v4_ck350,100,1356,1356,,0,0,0,0,0,0,0,True
rslora_v4_ck350,101,536,546,,0,0,0,0,0,0,0,True
rslora_v4_ck350,102,987,987,,0,0,0,0,0,0,0,True
rslora_v4_ck350,103,2179,2642,,0,0,0,0,0,0,0,True
rslora_v4_ck350,104,1236,1309,,0,0,0,0,0,0,0,True
rslora_v4_ck350,105,2102,2113,,0,0,0,0,0,0,0,True
rslora_v4_ck350,106,1037,1037,,0,0,0,0,0,0,0,True
rslora_v4_ck350,107,1100,1148,,0,0,0,0,0,0,0,True
rslora_v4_ck350,108,2524,4440,,0,189,36,139,7,20,391,False
rslora_v4_ck350,109,562,562,,0,0,0,0,0,0,0,True
rslora_v4_ck350,110,1426,1426,,0,0,0,0,0,0,0,True
rslora_v4_ck350,111,59,59,,0,0,0,0,0,0,0,True
rslora_v4_ck350,112,2212,2603,,0,0,0,0,0,0,0,True
rslora_v4_ck350,113,1238,1238,,0,0,0,0,0,0,0,True
rslora_v4_ck350,114,992,1068,,0,0,0,0,0,0,0,True
rslora_v4_ck350,115,1663,1707,,0,0,0,0,0,0,0,True
rslora_v4_ck350,116,649,755,,0,0,0,0,0,0,0,True
rslora_v4_ck350,117,1539,1539,,0,0,0,0,0,0,0,True
rslora_v4_ck350,118,1347,1443,,0,0,0,0,0,0,0,True
rslora_v4_ck350,119,1834,1904,,0,0,0,0,0,0,0,True
rslora_v4_ck350,120,2392,2425,,0,0,0,0,0,0,0,True
rslora_v4_ck350,121,1218,1218,,0,0,0,0,0,0,0,True
rslora_v4_ck350,122,1534,1693,,0,0,0,0,0,0,0,True
rslora_v4_ck350,123,1404,1404,,0,0,0,0,0,0,0,True
rslora_v4_ck350,124,96,111,,0,0,0,0,0,0,0,True
rslora_v4_ck350,125,1082,1082,,0,0,0,0,0,0,0,True
rslora_v4_ck350,126,563,632,,0,1,1,0,0,0,2,False
rslora_v4_ck350,127,655,655,,0,0,0,0,0,0,0,True
rslora_v4_ck350,128,982,982,,0,0,0,0,0,0,0,True
rslora_v4_ck350,129,638,638,,0,0,0,0,0,0,0,True
rslora_v4_ck350,130,646,646,,0,0,0,0,0,0,0,True
rslora_v4_ck350,131,1110,1110,,0,0,0,0,0,0,0,True
rslora_v4_ck350,132,1385,1510,,0,0,0,0,0,0,0,True
rslora_v4_ck350,133,645,682,,0,0,0,0,0,0,0,True
rslora_v4_ck350,134,741,899,,0,0,0,0,0,0,0,True
rslora_v4_ck350,135,1895,1972,,0,0,0,0,0,0,0,True
rslora_v4_ck350,136,667,831,,0,0,0,0,0,0,0,True
rslora_v4_ck350,137,874,874,,0,0,0,0,0,0,0,True
rslora_v4_ck350,138,329,329,,0,0,0,0,0,0,0,True
rslora_v4_ck350,139,1882,1954,,0,0,0,0,0,0,0,True
rslora_v4_ck350,140,2525,2619,,0,0,0,0,0,0,0,True
rslora_v4_ck350,141,267,275,,0,0,0,0,0,0,0,True
rslora_v4_ck350,142,1214,1214,,0,0,0,0,0,0,0,True
rslora_v4_ck350,143,1267,1486,,0,0,0,0,0,0,0,True
rslora_v4_ck350,144,433,433,,0,0,0,0,0,0,0,True
rslora_v4_ck350,145,2043,2167,,0,0,0,0,0,0,0,True
rslora_v4_ck350,146,2021,2210,,0,0,0,0,0,0,0,True
rslora_v4_ck350,147,1672,1768,,0,0,0,0,0,0,0,True
rslora_v4_ck350,148,337,337,,0,0,0,0,0,0,0,True
rslora_v4_ck350,149,2140,2140,,0,0,0,0,0,0,0,True
rslora_v4_ck350,150,1577,1904,,0,0,0,0,0,0,0,True
rslora_v4_ck350,151,2704,3027,,0,0,0,0,0,0,0,True
rslora_v4_ck350,152,1667,1667,,0,0,0,0,0,0,0,True
rslora_v4_ck350,153,1143,1216,,0,0,0,0,0,0,0,True
rslora_v4_ck350,154,1329,1473,,0,0,0,0,0,0,0,True
rslora_v4_ck350,155,517,544,,0,0,0,0,0,1,1,False
rslora_v4_ck350,156,2335,2739,,0,0,0,0,0,0,0,True
rslora_v4_ck350,157,557,557,,0,0,0,0,0,0,0,True
rslora_v4_ck350,158,1455,1694,,0,0,0,0,0,0,0,True
rslora_v4_ck350,159,507,562,,0,0,0,0,0,0,0,True
rslora_v4_ck350,160,22,22,,0,0,0,0,0,0,0,True
rslora_v4_ck350,161,1549,1777,,0,0,0,0,0,0,0,True
rslora_v4_ck350,162,155,175,,0,0,0,0,0,0,0,True
rslora_v4_ck350,163,658,670,,0,0,0,0,0,0,0,True
rslora_v4_ck350,164,287,299,,0,0,0,0,0,0,0,True
rslora_v4_ck350,165,1178,1178,,0,0,0,0,0,0,0,True
rslora_v4_ck350,166,815,839,,0,0,0,0,0,0,0,True
rslora_v4_ck350,167,142,142,,0,0,0,0,0,0,0,True
rslora_v4_ck350,168,2328,2328,,0,0,0,0,0,0,0,True
rslora_v4_ck350,169,2515,2515,,0,0,0,0,0,0,0,True
rslora_v4_ck350,170,1699,1699,,0,0,0,0,0,0,0,True
rslora_v4_ck350,171,1405,1405,,0,0,0,0,0,0,0,True
rslora_v4_ck350,172,1261,1440,,0,0,0,0,0,0,0,True
rslora_v4_ck350,173,788,788,,0,0,0,0,0,0,0,True
